Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	17	2.9565217391304346	0.00605342430577686	STX5, LAD1, STK24, TRIM29, BAIAP2, LYPLA2, GIPC1, RANGAP1, VASP, MICALL1, PSMB6, CAPG, PERP, PUF60, EPS8L1, UNC45A, TES	490	271	16792	2.1497401912794634	0.9999924770133747	0.54456540227973	9.881219679511144
GOTERM_BP_DIRECT	GO:0006336~DNA replication-independent nucleosome assembly	5	0.8695652173913043	0.006385190256889143	HIST1H4L, HIST4H4, IPO4, HIST1H4C, HIST1H4D	490	26	16792	6.590266875981161	0.9999960673724893	0.5406246621713711	10.395266993747788
GOTERM_BP_DIRECT	GO:1904837~beta-catenin-TCF complex assembly	6	1.0434782608695654	0.007938058499568006	HIST1H4L, HIST4H4, PYGO2, LEF1, HIST1H4C, HIST1H4D	490	43	16792	4.781775035595633	0.9999998116926704	0.5978352938379222	12.764831463185411
GOTERM_BP_DIRECT	GO:0006432~phenylalanyl-tRNA aminoacylation	3	0.5217391304347827	0.007983097903081004	FARSA, LRRC47, FDXACB1	490	5	16792	20.561632653061224	0.9999998275923784	0.5790280716984428	12.832669691661302
GOTERM_BP_DIRECT	GO:0051881~regulation of mitochondrial membrane potential	5	0.8695652173913043	0.008354214009728739	PRELID1, BAK1, SLC25A33, MUL1, BCL2L1	490	28	16792	6.119533527696793	0.9999999166670351	0.575955521798893	13.389755814648762
GOTERM_BP_DIRECT	GO:1904874~positive regulation of telomerase RNA localization to Cajal body	4	0.6956521739130435	0.0086015010644952	CCT7, RUVBL2, NHP2, NOP10	490	15	16792	9.138503401360545	0.9999999486709331	0.5679657588333196	13.75909780693867
GOTERM_BP_DIRECT	GO:0045746~negative regulation of Notch signaling pathway	5	0.8695652173913043	0.009472277296838279	DLX2, RITA1, HIF1AN, EGFL7, BMP7	490	29	16792	5.908515130190007	0.9999999906916694	0.5854610684056241	15.047896349577206
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	14	2.4347826086956523	0.010163763946671081	TBL3, RRP1, NOC4L, RRP7A, EMG1, BYSL, RRP8, BOP1, PWP2, SENP3, DDX56, WDR18, DDX49, GEMIN4	490	214	16792	2.2419225634178908	0.9999999976034523	0.5943392362865684	16.058393771102033
GOTERM_BP_DIRECT	GO:0000462~maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	0.8695652173913043	0.013394623708461147	TBL3, NOC4L, EMG1, BYSL, PWP2	490	32	16792	5.354591836734694	0.9999999999958238	0.6799254205455891	20.631610922425747
GOTERM_BP_DIRECT	GO:0006335~DNA replication-dependent nucleosome assembly	5	0.8695652173913043	0.013394623708461147	HIST1H4L, HIST4H4, IPO4, HIST1H4C, HIST1H4D	490	32	16792	5.354591836734694	0.9999999999958238	0.6799254205455891	20.631610922425747
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	14	2.4347826086956523	0.013509402540403889	DDX39A, TFIP11, TXNL4B, POLR2F, U2AF2, SF3A1, XAB2, SF3B4, SF3B3, PPIE, CD2BP2, RAVER1, PHF5A, SNRPC	490	222	16792	2.161132561132561	0.9999999999966688	0.6675126744889249	20.789679825143814
GOTERM_BP_DIRECT	GO:0045653~negative regulation of megakaryocyte differentiation	4	0.6956521739130435	0.01446140022391808	HIST1H4L, HIST4H4, HIST1H4C, HIST1H4D	490	18	16792	7.615419501133788	0.9999999999994896	0.6776592647976527	22.0893553167535
GOTERM_BP_DIRECT	GO:0051646~mitochondrion localization	3	0.5217391304347827	0.016127842229017125	MFN2, MUL1, BRAT1	490	7	16792	14.686880466472303	0.9999999999999809	0.7033110048517199	24.316186171723498
GOTERM_BP_DIRECT	GO:0006412~translation	15	2.608695652173913	0.016731423827872405	MRPL4, SLC25A4, MRPS12, RPS6KB2, MRPS7, MRPL24, MRPL28, MRPS18A, SLC25A33, SLC25A10, MRPL49, MRPL37, SLC25A39, EEFSEC, NHP2	490	253	16792	2.0317818827135596	0.9999999999999942	0.7030612205424078	25.107849155134677
GOTERM_BP_DIRECT	GO:0000028~ribosomal small subunit assembly	4	0.6956521739130435	0.016808383458664256	RRP7A, ERAL1, MRPS7, PWP2	490	19	16792	7.214607948442536	0.999999999999995	0.6915808345231651	25.20822772905146
GOTERM_BP_DIRECT	GO:0005979~regulation of glycogen biosynthetic process	3	0.5217391304347827	0.02109304667650509	PPP1R3D, PPP1CA, PPP1CB	490	8	16792	12.851020408163265	1.0	0.7602963228701021	30.60108900951104
GOTERM_BP_DIRECT	GO:0034551~mitochondrial respiratory chain complex III assembly	3	0.5217391304347827	0.02109304667650509	UQCC3, SLC25A33, BCS1L	490	8	16792	12.851020408163265	1.0	0.7602963228701021	30.60108900951104
GOTERM_BP_DIRECT	GO:2001243~negative regulation of intrinsic apoptotic signaling pathway	4	0.6956521739130435	0.025052926694255816	PPIF, BCL2L1, NDUFS3, NOC2L	490	22	16792	6.230797773654918	1.0	0.8066524448981968	35.25766210513388
GOTERM_BP_DIRECT	GO:0002098~tRNA wobble uridine modification	3	0.5217391304347827	0.026602915727621437	URM1, CTU1, CTU2	490	9	16792	11.423129251700681	1.0	0.8154772194870424	36.99891877412031
GOTERM_BP_DIRECT	GO:0048754~branching morphogenesis of an epithelial tube	4	0.6956521739130435	0.028203193212282086	MKS1, PPP1CA, RASIP1, BMP7	490	23	16792	5.959893522626443	1.0	0.8239654442243168	38.750340882603695
GOTERM_BP_DIRECT	GO:0016233~telomere capping	4	0.6956521739130435	0.028203193212282086	HIST1H4L, HIST4H4, HIST1H4C, HIST1H4D	490	23	16792	5.959893522626443	1.0	0.8239654442243168	38.750340882603695
GOTERM_BP_DIRECT	GO:0042060~wound healing	7	1.2173913043478262	0.0290817225998332	KRT6A, S100A8, VANGL2, SPRR3, GRHL3, SCARB1, SCRIB	490	80	16792	2.998571428571428	1.0	0.824073387613071	39.69224798942499
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	9	1.565217391304348	0.031074965273525868	STYXL1, PPP1R3D, PPP1CA, PTPRZ1, PGAM5, PPP2R5D, PDXP, TIMM50, PPP1CB	490	126	16792	2.4478134110787173	1.0	0.8353643246663658	41.77895177862359
GOTERM_BP_DIRECT	GO:0046902~regulation of mitochondrial membrane permeability	3	0.5217391304347827	0.03262165071707966	PPIF, BAK1, BCL2L1	490	10	16792	10.280816326530612	1.0	0.8413674166957016	43.35110934328837
GOTERM_BP_DIRECT	GO:0006390~transcription from mitochondrial promoter	3	0.5217391304347827	0.03262165071707966	POLRMT, MRPL12, SLC25A33	490	10	16792	10.280816326530612	1.0	0.8413674166957016	43.35110934328837
GOTERM_BP_DIRECT	GO:0051290~protein heterotetramerization	5	0.8695652173913043	0.03325952780880141	HIST1H4L, HIST4H4, HIST1H4C, FARSA, HIST1H4D	490	42	16792	4.079689018464528	1.0	0.838882510158844	43.987774976226625
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	4	0.6956521739130435	0.03510242438155026	WDR74, NOP16, NIP7, NOC2L	490	25	16792	5.483102040816327	1.0	0.8468721852263915	45.78953021618618
GOTERM_BP_DIRECT	GO:0006369~termination of RNA polymerase II transcription	6	1.0434782608695654	0.038432907441745115	DDX39A, CHTOP, MAZ, POLDIP3, U2AF2, SSU72	490	64	16792	3.2127551020408163	1.0	0.8651907558961411	48.90803299788444
GOTERM_BP_DIRECT	GO:0097202~activation of cysteine-type endopeptidase activity	3	0.5217391304347827	0.03911506870562078	BAK1, FADD, PERP	490	11	16792	9.346196660482375	1.0	0.8630129845597841	49.525571957050204
GOTERM_BP_DIRECT	GO:0045745~positive regulation of G-protein coupled receptor protein signaling pathway	3	0.5217391304347827	0.03911506870562078	KLK6, PHB, KLK5	490	11	16792	9.346196660482375	1.0	0.8630129845597841	49.525571957050204
GOTERM_BP_DIRECT	GO:0032200~telomere organization	4	0.6956521739130435	0.04278839417263168	HIST1H4L, HIST4H4, HIST1H4C, HIST1H4D	490	27	16792	5.076946334089192	1.0	0.8804742590285874	52.731881096664736
GOTERM_BP_DIRECT	GO:0036151~phosphatidylcholine acyl-chain remodeling	4	0.6956521739130435	0.04278839417263168	PLB1, PLA2G4F, PLA2G4E, PLA2G4D	490	27	16792	5.076946334089192	1.0	0.8804742590285874	52.731881096664736
GOTERM_BP_DIRECT	GO:0006400~tRNA modification	4	0.6956521739130435	0.04278839417263168	URM1, CTU1, CTU2, TRMT1	490	27	16792	5.076946334089192	1.0	0.8804742590285874	52.731881096664736
GOTERM_BP_DIRECT	GO:0090179~planar cell polarity pathway involved in neural tube closure	3	0.5217391304347827	0.046050539060426374	VANGL2, GRHL3, DVL1	490	12	16792	8.56734693877551	1.0	0.8929215329843341	55.41755035149733
GOTERM_BP_DIRECT	GO:0000387~spliceosomal snRNP assembly	4	0.6956521739130435	0.046920495793363444	PRMT5, WDR77, SNRPC, GEMIN4	490	28	16792	4.895626822157435	1.0	0.8917385572921778	56.109113852220105
GOTERM_BP_DIRECT	GO:0042752~regulation of circadian rhythm	5	0.8695652173913043	0.05383247893006365	PPP1CA, PER1, PPP1CB, CCAR2, NOCT	490	49	16792	3.4968763015410245	1.0	0.9179477380811396	61.25563918150581
GOTERM_BP_DIRECT	GO:0045814~negative regulation of gene expression, epigenetic	5	0.8695652173913043	0.05722544458053687	HIST1H4L, HIST4H4, HIST1H4C, HIST1H4D, HIST2H3D	490	50	16792	3.426938775510204	1.0	0.9258904722035781	63.56871289466939
GOTERM_BP_DIRECT	GO:1901028~regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	2	0.34782608695652173	0.05739567060350008	MUL1, TMEM102	490	2	16792	34.269387755102045	1.0	0.9220884508743339	63.681263599569604
GOTERM_BP_DIRECT	GO:0009395~phospholipid catabolic process	3	0.5217391304347827	0.06112451131009033	PLA2G4F, PLA2G4E, PLA2G4D	490	14	16792	7.3434402332361515	1.0	0.9303396290015038	66.06610041013164
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	24	4.173913043478262	0.0689772867580758	DPF2, S100A8, HIP1R, MUL1, RTKN, EIF5A, BEX2, FADD, BRAT1, CIAPIN1, NOC2L, PLEKHF1, MFN2, TNS4, BNIPL, PRELID1, TRIM35, BRMS1, CASP14, MTFP1, TMEM102, ZNF385A, TNFAIP1, PUF60	490	567	16792	1.4505560954540546	1.0	0.9479039724864219	70.61474739497073
GOTERM_BP_DIRECT	GO:0042633~hair cycle	3	0.5217391304347827	0.06920497442608778	MPZL3, KRT16, KRT14	490	15	16792	6.853877551020408	1.0	0.9451422430566202	70.73764406971969
GOTERM_BP_DIRECT	GO:0090141~positive regulation of mitochondrial fission	3	0.5217391304347827	0.06920497442608778	MIEF2, MUL1, MARCH5	490	15	16792	6.853877551020408	1.0	0.9451422430566202	70.73764406971969
GOTERM_BP_DIRECT	GO:0006665~sphingolipid metabolic process	3	0.5217391304347827	0.06920497442608778	SPNS2, ALOXE3, ALOX12B	490	15	16792	6.853877551020408	1.0	0.9451422430566202	70.73764406971969
GOTERM_BP_DIRECT	GO:0000470~maturation of LSU-rRNA	3	0.5217391304347827	0.06920497442608778	EIF6, NOP2, NHP2	490	15	16792	6.853877551020408	1.0	0.9451422430566202	70.73764406971969
GOTERM_BP_DIRECT	GO:2000251~positive regulation of actin cytoskeleton reorganization	3	0.5217391304347827	0.06920497442608778	HRAS, HAX1, BAIAP2	490	15	16792	6.853877551020408	1.0	0.9451422430566202	70.73764406971969
GOTERM_BP_DIRECT	GO:0006383~transcription from RNA polymerase III promoter	4	0.6956521739130435	0.07034292702493625	POLR2F, SNAPC2, GTF3C5, POLR1C	490	33	16792	4.153865182436611	1.0	0.9445500486314683	71.34464496838106
GOTERM_BP_DIRECT	GO:0016236~macroautophagy	6	1.0434782608695654	0.07059289622026486	MFN2, C6ORF106, ATG4B, ATG101, TOMM22, MLST8	490	76	16792	2.7054779806659504	1.0	0.9418587079284813	71.47638440125989
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	7	1.2173913043478262	0.07179519781597507	DDX39A, CHTOP, AAAS, SMG5, POLDIP3, U2AF2, EIF5A	490	100	16792	2.3988571428571426	1.0	0.9414815733079517	72.10209511552368
GOTERM_BP_DIRECT	GO:0006626~protein targeting to mitochondrion	4	0.6956521739130435	0.07555279294836731	MFN2, TIMM10, TOMM22, TIMM13	490	34	16792	4.031692677070828	1.0	0.9468905146129379	73.97536511113246
GOTERM_BP_DIRECT	GO:0010608~posttranscriptional regulation of gene expression	3	0.5217391304347827	0.07761130095174744	GCNT2, PER1, CDC37	490	16	16792	6.4255102040816325	1.0	0.9482711259588426	74.95071167912035
GOTERM_BP_DIRECT	GO:0036149~phosphatidylinositol acyl-chain remodeling	3	0.5217391304347827	0.07761130095174744	PLA2G4F, PLA2G4E, PLA2G4D	490	16	16792	6.4255102040816325	1.0	0.9482711259588426	74.95071167912035
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	10	1.7391304347826086	0.07873654263299387	TFIP11, U2AF2, ZPR1, SF3B4, SF3A1, PUF60, CCAR2, NOCT, SF3B3, TSEN34	490	179	16792	1.9144909360392202	1.0	0.9477028557970222	75.4692088341162
GOTERM_BP_DIRECT	GO:0006457~protein folding	10	1.7391304347826086	0.0808692240689913	CCT7, PPIF, HSPBP1, PPIE, FKBP5, FKBP4, RUVBL2, PDRG1, DNAJA4, CDC37	490	180	16792	1.9038548752834468	1.0	0.9491582867397754	76.42431123951319
GOTERM_BP_DIRECT	GO:0032922~circadian regulation of gene expression	5	0.8695652173913043	0.08405724625766077	PPP1CA, PRMT5, PER1, PPP1CB, NOCT	490	57	16792	3.0060866451843893	1.0	0.9524700588259105	77.78696858264331
GOTERM_BP_DIRECT	GO:2000630~positive regulation of miRNA metabolic process	2	0.34782608695652173	0.08484853046247712	HRAS, RELA	490	3	16792	22.846258503401362	1.0	0.9513163019588436	78.11350821585023
GOTERM_BP_DIRECT	GO:0071899~negative regulation of estrogen receptor binding	2	0.34782608695652173	0.08484853046247712	LEF1, RUVBL2	490	3	16792	22.846258503401362	1.0	0.9513163019588436	78.11350821585023
GOTERM_BP_DIRECT	GO:0031120~snRNA pseudouridine synthesis	2	0.34782608695652173	0.08484853046247712	NHP2, NOP10	490	3	16792	22.846258503401362	1.0	0.9513163019588436	78.11350821585023
GOTERM_BP_DIRECT	GO:0002803~positive regulation of antibacterial peptide production	2	0.34782608695652173	0.08484853046247712	KLK7, KLK5	490	3	16792	22.846258503401362	1.0	0.9513163019588436	78.11350821585023
GOTERM_BP_DIRECT	GO:0006464~cellular protein modification process	7	1.2173913043478262	0.08619247268057123	MCRS1, TGM1, UBE2M, CDC34, MMP15, UBE2S, TTLL12	490	105	16792	2.2846258503401358	1.0	0.9511759846293661	78.6577779484103
GOTERM_BP_DIRECT	GO:0090201~negative regulation of release of cytochrome c from mitochondria	3	0.5217391304347827	0.08631774843529451	PPIF, PRELID1, BCL2L1	490	17	16792	6.047539015606241	1.0	0.9488436933523536	78.70785742487999
GOTERM_BP_DIRECT	GO:0043651~linoleic acid metabolic process	3	0.5217391304347827	0.08631774843529451	ALOXE3, ALOX12B, GSTP1	490	17	16792	6.047539015606241	1.0	0.9488436933523536	78.70785742487999
GOTERM_BP_DIRECT	GO:0006352~DNA-templated transcription, initiation	4	0.6956521739130435	0.08646310621151047	HIST1H4L, HIST4H4, HIST1H4C, HIST1H4D	490	36	16792	3.807709750566894	1.0	0.9465214130343461	78.76582608268414
GOTERM_BP_DIRECT	GO:0032543~mitochondrial translation	4	0.6956521739130435	0.08646310621151047	PTRH1, MRPS18A, MRPS12, MRPS7	490	36	16792	3.807709750566894	1.0	0.9465214130343461	78.76582608268414
GOTERM_BP_DIRECT	GO:0007017~microtubule-based process	4	0.6956521739130435	0.08646310621151047	TUBA4A, TUBA1C, MAP3K11, TUBB4B	490	36	16792	3.807709750566894	1.0	0.9465214130343461	78.76582608268414
GOTERM_BP_DIRECT	GO:0006914~autophagy	8	1.391304347826087	0.09397267815157712	S100A8, ATG4B, ATG101, ULK3, UBQLN4, HGS, VPS25, TMEM208	490	133	16792	2.061316556697867	1.0	0.9568635070531875	81.56643616871958
GOTERM_BP_DIRECT	GO:0008053~mitochondrial fusion	3	0.5217391304347827	0.09529979195939293	MFN2, BAK1, MIEF2	490	18	16792	5.7115646258503405	1.0	0.9566575842787431	82.02367153681315
GOTERM_BP_DIRECT	GO:0070266~necroptotic process	3	0.5217391304347827	0.09529979195939293	PPIF, PGAM5, TICAM1	490	18	16792	5.7115646258503405	1.0	0.9566575842787431	82.02367153681315
GOTERM_BP_DIRECT	GO:0036150~phosphatidylserine acyl-chain remodeling	3	0.5217391304347827	0.09529979195939293	PLA2G4F, PLA2G4E, PLA2G4D	490	18	16792	5.7115646258503405	1.0	0.9566575842787431	82.02367153681315
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	9	1.565217391304348	0.09878766575963396	ABLIM1, MAST4, DMTN, KRT6B, KRT5, KRT16, TUBA4A, TUBA1C, TUBB4B	490	161	16792	1.9156800608442135	1.0	0.9595599919596325	83.17497632007951
